Avg Salary,Mean of Avg Salary,Median of Avg,Median of Avg Salary,Max of Avg Salary,Standard Deviation of Avg Salary,,Rating,Mean of Rating,Median of Rating,Min of Rating,Max of Rating,Standard Deviation of Rating
68000,,,,,,,4.7,,,,,
68000,,,,,,,3.9,,,,,
68000,,,,,,,3.2,,,,,
68000,,,,,,,3.3,,,,,
64500,,,,,,,3.6,,,,,
64500,,,,,,,2.8,,,,,
64500,,,,,,,3.4,,,,,
64500,,,,,,,3.8,,,,,
64500,,,,,,,3.6,,,,,
64500,,,,,,,3.7,,,,,
64500,,,,,,,2.9,,,,,
64500,,,,,,,4.1,,,,,
64500,,,,,,,3.5,,,,,
64500,,,,,,,-1.0,,,,,
64500,,,,,,,3.6,,,,,
64500,,,,,,,4.6,,,,,
64500,,,,,,,5.0,,,,,
64500,,,,,,,3.5,,,,,
64500,,,,,,,4.3,,,,,
64500,,,,,,,5.0,,,,,
64500,,,,,,,3.2,,,,,
64500,,,,,,,4.1,,,,,
64500,,,,,,,3.4,,,,,
64500,,,,,,,3.9,,,,,
64500,,,,,,,2.9,,,,,
64500,,,,,,,4.0,,,,,
76000,,,,,,,4.1,,,,,
76000,,,,,,,5.0,,,,,
76000,,,,,,,3.6,,,,,
76000,,,,,,,4.1,,,,,
76000,,,,,,,3.3,,,,,
76000,,,,,,,4.3,,,,,
76000,,,,,,,2.3,,,,,
76000,,,,,,,3.2,,,,,
76000,,,,,,,3.3,,,,,
76000,,,,,,,-1.0,,,,,
76000,,,,,,,2.8,,,,,
76000,,,,,,,5.0,,,,,
76000,,,,,,,1.8,,,,,
76000,,,,,,,4.4,,,,,
76000,,,,,,,3.3,,,,,
76000,,,,,,,4.1,,,,,
76000,,,,,,,3.8,,,,,
76000,,,,,,,4.3,,,,,
76000,,,,,,,3.7,,,,,
76000,,,,,,,3.7,,,,,
57000,,,,,,,3.1,,,,,
57000,,,,,,,3.0,,,,,
57000,,,,,,,3.6,,,,,
57000,,,,,,,3.8,,,,,
57000,,,,,,,3.6,,,,,
57000,,,,,,,3.3,,,,,
57000,,,,,,,3.8,,,,,
57000,,,,,,,3.3,,,,,
80500,,,,,,,4.0,,,,,
80500,,,,,,,3.6,,,,,
80500,,,,,,,3.9,,,,,
80500,,,,,,,3.0,,,,,
80500,,,,,,,4.0,,,,,
80500,,,,,,,5.0,,,,,
80500,,,,,,,3.8,,,,,
80500,,,,,,,4.6,,,,,
80500,,,,,,,3.5,,,,,
80500,,,,,,,3.3,,,,,
80500,,,,,,,4.1,,,,,
80500,,,,,,,4.8,,,,,
80500,,,,,,,3.7,,,,,
80500,,,,,,,3.6,,,,,
80500,,,,,,,3.6,,,,,
80500,,,,,,,3.9,,,,,
80500,,,,,,,3.8,,,,,
80500,,,,,,,4.0,,,,,
80500,,,,,,,5.0,,,,,
80500,,,,,,,4.9,,,,,
80500,,,,,,,4.6,,,,,
80500,,,,,,,3.8,,,,,
80500,,,,,,,4.0,,,,,
80500,,,,,,,3.7,,,,,
80500,,,,,,,4.5,,,,,
80500,,,,,,,2.3,,,,,
138500,,,,,,,-1.0,,,,,
138500,,,,,,,4.1,,,,,
138500,,,,,,,4.0,,,,,
138500,,,,,,,3.6,,,,,
138500,,,,,,,5.0,,,,,
138500,,,,,,,4.4,,,,,
138500,,,,,,,3.3,,,,,
138500,,,,,,,3.8,,,,,
138500,,,,,,,3.5,,,,,
138500,,,,,,,4.1,,,,,
138500,,,,,,,4.6,,,,,
138500,,,,,,,4.2,,,,,
138500,,,,,,,4.3,,,,,
138500,,,,,,,5.0,,,,,
138500,,,,,,,3.7,,,,,
138500,,,,,,,4.0,,,,,
138500,,,,,,,3.9,,,,,
138500,,,,,,,3.9,,,,,
138500,,,,,,,3.6,,,,,
138500,,,,,,,4.1,,,,,
138500,,,,,,,4.6,,,,,
138500,,,,,,,3.4,,,,,
138500,,,,,,,4.0,,,,,
126000,,,,,,,3.4,,,,,
126000,,,,,,,5.0,,,,,
126000,,,,,,,3.9,,,,,
126000,,,,,,,3.8,,,,,
126000,,,,,,,4.1,,,,,
126000,,,,,,,3.2,,,,,
126000,,,,,,,3.7,,,,,
126000,,,,,,,3.7,,,,,
126000,,,,,,,3.2,,,,,
126000,,,,,,,3.7,,,,,
126000,,,,,,,3.2,,,,,
126000,,,,,,,4.1,,,,,
126000,,,,,,,3.2,,,,,
126000,,,,,,,5.0,,,,,
126000,,,,,,,4.1,,,,,
126000,,,,,,,4.8,,,,,
126000,,,,,,,4.5,,,,,
126000,,,,,,,4.1,,,,,
126000,,,,,,,5.0,,,,,
126000,,,,,,,3.9,,,,,
126000,,,,,,,4.0,,,,,
126000,,,,,,,4.6,,,,,
126000,,,,,,,3.4,,,,,
126000,,,,,,,3.2,,,,,
99000,,,,,,,3.3,,,,,
99000,,,,,,,3.9,,,,,
99000,,,,,,,3.0,,,,,
99000,,,,,,,3.8,,,,,
99000,,,,,,,3.8,,,,,
99000,,,,,,,4.0,,,,,
99000,,,,,,,4.4,,,,,
99000,,,,,,,3.6,,,,,
99000,,,,,,,3.2,,,,,
99000,,,,,,,3.9,,,,,
99000,,,,,,,4.0,,,,,
99000,,,,,,,3.2,,,,,
99000,,,,,,,4.4,,,,,
99000,,,,,,,4.5,,,,,
99000,,,,,,,3.7,,,,,
99000,,,,,,,3.9,,,,,
99000,,,,,,,3.2,,,,,
92500,,,,,,,3.7,,,,,
92500,,,,,,,3.2,,,,,
92500,,,,,,,3.7,,,,,
92500,,,,,,,3.8,,,,,
92500,,,,,,,4.0,,,,,
92500,,,,,,,5.0,,,,,
92500,,,,,,,2.8,,,,,
92500,,,,,,,4.0,,,,,
92500,,,,,,,2.5,,,,,
92500,,,,,,,3.7,,,,,
92500,,,,,,,4.6,,,,,
92500,,,,,,,3.4,,,,,
92500,,,,,,,3.5,,,,,
92500,,,,,,,4.0,,,,,
92500,,,,,,,4.1,,,,,
92500,,,,,,,3.3,,,,,
92500,,,,,,,3.5,,,,,
92500,,,,,,,4.5,,,,,
92500,,,,,,,-1.0,,,,,
92500,,,,,,,3.9,,,,,
92500,,,,,,,3.8,,,,,
92500,,,,,,,4.0,,,,,
92500,,,,,,,4.1,,,,,
92500,,,,,,,-1.0,,,,,
92500,,,,,,,4.1,,,,,
66000,,,,,,,5.0,,,,,
66000,,,,,,,4.5,,,,,
66000,,,,,,,4.8,,,,,
66000,,,,,,,4.1,,,,,
66000,,,,,,,2.7,,,,,
66000,,,,,,,3.9,,,,,
66000,,,,,,,3.0,,,,,
66000,,,,,,,3.8,,,,,
66000,,,,,,,3.1,,,,,
66000,,,,,,,3.9,,,,,
66000,,,,,,,3.9,,,,,
66000,,,,,,,3.2,,,,,
66000,,,,,,,4.4,,,,,
66000,,,,,,,3.9,,,,,
66000,,,,,,,3.5,,,,,
66000,,,,,,,3.6,,,,,
66000,,,,,,,5.0,,,,,
66000,,,,,,,4.4,,,,,
66000,,,,,,,4.4,,,,,
66000,,,,,,,4.9,,,,,
66000,,,,,,,5.0,,,,,
60500,,,,,,,4.3,,,,,
60500,,,,,,,3.8,,,,,
60500,,,,,,,3.9,,,,,
60500,,,,,,,4.8,,,,,
60500,,,,,,,-1.0,,,,,
60500,,,,,,,3.4,,,,,
60500,,,,,,,3.1,,,,,
60500,,,,,,,4.6,,,,,
60500,,,,,,,3.4,,,,,
60500,,,,,,,3.0,,,,,
60500,,,,,,,3.6,,,,,
60500,,,,,,,3.2,,,,,
60500,,,,,,,3.4,,,,,
60500,,,,,,,3.8,,,,,
60500,,,,,,,4.6,,,,,
60500,,,,,,,3.0,,,,,
60500,,,,,,,3.7,,,,,
60500,,,,,,,3.8,,,,,
60500,,,,,,,3.6,,,,,
60500,,,,,,,4.6,,,,,
60500,,,,,,,4.6,,,,,
60500,,,,,,,4.1,,,,,
60500,,,,,,,5.0,,,,,
47500,,,,,,,3.2,,,,,
47500,,,,,,,3.3,,,,,
47500,,,,,,,3.5,,,,,
47500,,,,,,,4.2,,,,,
47500,,,,,,,2.8,,,,,
47500,,,,,,,3.8,,,,,
47500,,,,,,,2.8,,,,,
47500,,,,,,,3.6,,,,,
47500,,,,,,,3.6,,,,,
47500,,,,,,,4.6,,,,,
47500,,,,,,,5.0,,,,,
47500,,,,,,,3.1,,,,,
47500,,,,,,,3.5,,,,,
47500,,,,,,,4.0,,,,,
47500,,,,,,,3.4,,,,,
47500,,,,,,,2.9,,,,,
47500,,,,,,,5.0,,,,,
47500,,,,,,,3.5,,,,,
47500,,,,,,,2.8,,,,,
47500,,,,,,,4.0,,,,,
47500,,,,,,,2.7,,,,,
51000,,,,,,,3.3,,,,,
51000,,,,,,,4.3,,,,,
51000,,,,,,,3.3,,,,,
51000,,,,,,,4.3,,,,,
51000,,,,,,,4.6,,,,,
51000,,,,,,,3.6,,,,,
51000,,,,,,,3.0,,,,,
51000,,,,,,,4.0,,,,,
51000,,,,,,,3.5,,,,,
51000,,,,,,,4.3,,,,,
51000,,,,,,,4.0,,,,,
51000,,,,,,,3.7,,,,,
51000,,,,,,,2.9,,,,,
51000,,,,,,,5.0,,,,,
51000,,,,,,,4.7,,,,,
51000,,,,,,,5.0,,,,,
51000,,,,,,,3.2,,,,,
51000,,,,,,,3.9,,,,,
51000,,,,,,,3.8,,,,,
51000,,,,,,,2.9,,,,,
51000,,,,,,,3.0,,,,,
51000,,,,,,,3.4,,,,,
51000,,,,,,,3.7,,,,,
78000,,,,,,,4.3,,,,,
78000,,,,,,,4.4,,,,,
78000,,,,,,,3.9,,,,,
78000,,,,,,,3.7,,,,,
78000,,,,,,,4.0,,,,,
78000,,,,,,,3.7,,,,,
78000,,,,,,,4.0,,,,,
78000,,,,,,,3.6,,,,,
78000,,,,,,,4.3,,,,,
78000,,,,,,,4.6,,,,,
78000,,,,,,,4.3,,,,,
78000,,,,,,,5.0,,,,,
78000,,,,,,,3.5,,,,,
78000,,,,,,,4.2,,,,,
78000,,,,,,,4.6,,,,,
78000,,,,,,,4.5,,,,,
78000,,,,,,,3.6,,,,,
78000,,,,,,,3.4,,,,,
78000,,,,,,,4.1,,,,,
78000,,,,,,,4.4,,,,,
44000,,,,,,,4.2,,,,,
44000,,,,,,,5.0,,,,,
44000,,,,,,,5.0,,,,,
51500,,,,,,,3.8,,,,,
51500,,,,,,,3.4,,,,,
62000,,,,,,,3.8,,,,,
62000,,,,,,,4.0,,,,,
62000,,,,,,,3.6,,,,,
62000,,,,,,,4.0,,,,,
62000,,,,,,,3.8,,,,,
62000,,,,,,,3.1,,,,,
62000,,,,,,,4.3,,,,,
62000,,,,,,,2.9,,,,,
62000,,,,,,,3.2,,,,,
62000,,,,,,,3.8,,,,,
62000,,,,,,,5.0,,,,,
62000,,,,,,,4.1,,,,,
62000,,,,,,,3.9,,,,,
62000,,,,,,,3.4,,,,,
62000,,,,,,,4.0,,,,,
62000,,,,,,,3.3,,,,,
62000,,,,,,,5.0,,,,,
62000,,,,,,,3.5,,,,,
62000,,,,,,,3.7,,,,,
62000,,,,,,,3.7,,,,,
62000,,,,,,,3.6,,,,,
62000,,,,,,,3.8,,,,,
62000,,,,,,,5.0,,,,,
62000,,,,,,,4.8,,,,,
62000,,,,,,,5.0,,,,,
62000,,,,,,,4.6,,,,,
70000,,,,,,,3.5,,,,,
70000,,,,,,,3.7,,,,,
70000,,,,,,,3.3,,,,,
70000,,,,,,,4.1,,,,,
70000,,,,,,,3.6,,,,,
70000,,,,,,,3.1,,,,,
70000,,,,,,,3.8,,,,,
70000,,,,,,,3.5,,,,,
70000,,,,,,,5.0,,,,,
70000,,,,,,,4.1,,,,,
70000,,,,,,,3.5,,,,,
70000,,,,,,,3.5,,,,,
70000,,,,,,,3.6,,,,,
70000,,,,,,,4.7,,,,,
70000,,,,,,,3.0,,,,,
70000,,,,,,,3.5,,,,,
70000,,,,,,,2.6,,,,,
70000,,,,,,,3.3,,,,,
70000,,,,,,,3.3,,,,,
70000,,,,,,,2.5,,,,,
70000,,,,,,,5.0,,,,,
70000,,,,,,,5.0,,,,,
70000,,,,,,,3.7,,,,,
70000,,,,,,,4.3,,,,,
78500,,,,,,,3.0,,,,,
78500,,,,,,,3.7,,,,,
78500,,,,,,,2.5,,,,,
78500,,,,,,,3.5,,,,,
78500,,,,,,,4.2,,,,,
78500,,,,,,,4.1,,,,,
78500,,,,,,,4.0,,,,,
78500,,,,,,,2.9,,,,,
78500,,,,,,,4.3,,,,,
78500,,,,,,,2.6,,,,,
78500,,,,,,,4.1,,,,,
78500,,,,,,,3.7,,,,,
78500,,,,,,,5.0,,,,,
78500,,,,,,,3.3,,,,,
78500,,,,,,,2.7,,,,,
78500,,,,,,,3.8,,,,,
78500,,,,,,,3.0,,,,,
78500,,,,,,,2.8,,,,,
78500,,,,,,,2.5,,,,,
78500,,,,,,,3.8,,,,,
78500,,,,,,,4.3,,,,,
78500,,,,,,,3.6,,,,,
78500,,,,,,,3.3,,,,,
91000,,,,,,,4.0,,,,,
91000,,,,,,,2.5,,,,,
91000,,,,,,,3.5,,,,,
91000,,,,,,,3.0,,,,,
91000,,,,,,,2.5,,,,,
91000,,,,,,,2.8,,,,,
91000,,,,,,,4.1,,,,,
91000,,,,,,,2.9,,,,,
91000,,,,,,,3.1,,,,,
91000,,,,,,,3.4,,,,,
